FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW34Forecast,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast,ICTIndex
Jon Gorenc,Stankovic,DEF,HUD,3900000,0,0,0,0,0,0,10076,0,0,0,0,0,0,0,0,217,-1,0,0,1,0,0,0,0,0,0,0,0,0.2,13108,0,0,0,0,0,822,0,0,0,Watford,Everton,Man City,Chelsea,Arsenal,0,0,0,0,0,0
Maarten,Stekelenburg,GLK,EVE,4200000,0,0,0,0,0,0,22762,0,0,0,0,0,0,0,0,29,-3,0,0,3,0,0,0,0,0,0,0,0,0.3,2532,0,0,0,0,0,11,0,0,0,Swansea,Newcastle,Huddersfield,Southampton,West Ham,0,0,0,0,0,0
Dale,Stephens,MID,BHA,4500000,2,75,2.5,5.55555555555556E-07,1.66666666666667E-05,0,186665,4,39,0,0,0,0,0,16.7,678,0,0,75,0,0.2,0,1,2,0,8,0,3,1.2,219434,0,0,0,0,2700,804,0,0,478,Crystal Palace,Tottenham,Burnley,Man Utd,Man City,3.4,0,1.6,3.2,1.2,93.2
Jack,Stephens,DEF,SOU,4500000,-2,50,2.5,5.55555555555556E-07,1.11111111111111E-05,0,83059,6,32,0,0,0,2,0,11.1,4561,-5,0,50,5,-0.2,0,-1,2,0,4,0,0,0.7,77984,0,0,0,1,1800,156,0,1,321,Chelsea,Leicester,Bournemouth,Everton,Swansea,0,0,2,3.4,1.9,66.4
Dujon,Sterling,DEF,CHE,4500000,0,0,0,0,0,0,619,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,954,0,0,0,0,0,36,0,0,0,Southampton,Burnley,Swansea,Liverpool,Huddersfield,0,0,0,0,0,0
Raheem,Sterling,MID,MCI,8700000,4,190,6.8,7.81609195402299E-07,2.18390804597701E-05,0,2692885,3,21,0,0,0,16,0,21.8,24480,7,0,190,-7,0.7,0,5.7,18,0,10,0,12,18.4,3388408,0,0,0,5,2154,9944,0,1,602,Tottenham,Swansea,West Ham,Huddersfield,Brighton,6.8,9.3,8.1,19,8.6,275.9
,Steve Cook,DEF,BOU,4600000,5,71,2.4,5.21739130434783E-07,1.54347826086957E-05,0,118156,4,45,0,0,0,2,0,15.4,599,-4,0,71,4,0.6,0,2.7,7,0,4,0,1,1.2,133128,1,0,0,2,2314,909,0,0,412,Liverpool,Man Utd,Southampton,Swansea,Burnley,4.2,0,2.1,2.2,1.9,102.7
Carl,Stewart,MID,WAT,4500000,0,0,0,0,0,0,219,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,325,0,0,0,0,0,7,0,0,0,Huddersfield,Crystal Palace,Tottenham,Newcastle,Man Utd,0,0,0,0,0,0
John,Stones,DEF,MCI,5300000,0,55,3.4,6.41509433962264E-07,1.0377358490566E-05,0,778912,0,11,0,0,0,0,0,10.4,606,-2,0,55,2,0,0,0,2,0,7,0,0,3.2,622052,0,0,0,0,1139,107,0,0,280,Tottenham,Swansea,West Ham,Huddersfield,Brighton,3.3,3.6,3.8,8.3,3.7,36.5
Daniel,Sturridge,FWD,WBA,7900000,0,29,0.878787878787879,1.11238971998466E-07,3.67088607594937E-06,0,93898,0,7,0,0,0,2,0,3.7,111,-1,0,29,1,0,0,0,0,0,3,0,1,0.6,78044,0,0,0,0,503,17,0,0,120,Man Utd,Liverpool,Newcastle,Tottenham,Crystal Palace,0.4,0.4,0.4,0.4,0.4,61.5
Isaac,Success,MID,WAT,5300000,0,0,0,0,0,0,3074,0,0,0,0,0,0,0,0,2,-2,0,0,2,0,0,0,0,0,0,0,0,0,879,0,0,0,0,0,0,0,0,0,Huddersfield,Crystal Palace,Tottenham,Newcastle,Man Utd,0,0,0,0,0,0
Andrew,Surman,MID,BOU,4400000,1,69,3.5,7.95454545454545E-07,1.56818181818182E-05,0,714539,1,25,0,0,0,2,0,15.7,1536,-1,0,69,1,0.2,0,0.7,7,0,4,0,4,3.3,800385,0,0,0,1,1562,623,0,0,306,Liverpool,Man Utd,Southampton,Swansea,Burnley,5.3,0,3.2,3.8,3.1,68.6
Markus,Suttner,DEF,BHA,4200000,0,38,1.1875,2.82738095238095E-07,9.04761904761905E-06,0,81533,0,18,0,0,0,0,0,9,172,-3,0,38,3,0,0,0,3,0,4,0,0,0.4,59577,0,0,0,1,1178,133,0,0,204,Crystal Palace,Tottenham,Burnley,Man Utd,Man City,1.8,0,0.6,1.4,0.6,30.8
Dusan,Tadic,MID,SOU,6200000,2,87,2.9,4.67741935483871E-07,1.40322580645161E-05,0,303913,4,38,0,0,0,3,0,14,320,-3,0,87,3,0.2,0,1.5,5,0,7,0,3,1.6,205119,0,0,0,1,2292,1021,0,0,349,Chelsea,Leicester,Bournemouth,Everton,Swansea,4.7,0,2.8,4.9,1.6,172.7
Matt,Targett,DEF,SOU,4300000,0,2,1,2.32558139534884E-07,4.65116279069767E-07,0,7514,0,6,0,0,0,0,0,0.5,7,-2,0,2,2,0,0,0,0,0,0,0,0,0.1,1584,0,0,0,0,166,0,0,0,35,Chelsea,Leicester,Bournemouth,Everton,Swansea,0,0,0,0,0,8.1
James,Tarkowski,DEF,BUR,4600000,2,86,3.4,7.39130434782609E-07,1.8695652173913E-05,0,527006,3,19,0,0,0,0,0,18.7,1525,1,-1,86,-1,0.4,0,2,2,0,10,0,0,4.4,748619,0,0,0,0,2250,14473,1,0,432,Leicester,Chelsea,Stoke,Brighton,Arsenal,7.1,3.7,4.3,2.9,3.2,90
Charlie,Taylor,DEF,BUR,4200000,0,23,0.71875,1.71130952380952E-07,5.47619047619048E-06,0,52658,3,12,0,0,0,0,0,5.5,817,-3,0,23,3,0,0,0,0,0,2,0,0,0.5,63726,0,0,0,0,949,71,0,0,132,Leicester,Chelsea,Stoke,Brighton,Arsenal,0.8,0.4,0.4,0.4,0.4,27.5
Kyle,Taylor,MID,BOU,4500000,0,0,0,0,0,0,202,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,313,0,0,0,0,0,5,0,0,0,Liverpool,Man Utd,Southampton,Swansea,Burnley,0,0,0,0,0,0
Stuart,Taylor,GLK,SOU,4000000,0,0,0,0,0,0,12876,0,0,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0.4,18129,0,0,0,0,0,35,0,0,0,Chelsea,Leicester,Bournemouth,Everton,Swansea,0,0,0,0,0,0
George,Thomas,MID,LEI,4500000,0,0,0,0,0,0,388,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,482,0,0,0,0,0,10,0,0,0,Burnley,Southampton,Crystal Palace,West Ham,Arsenal,0,0,0,0,0,0
James,Tomkins,DEF,CRY,4300000,0,73,3.2,7.44186046511628E-07,1.69767441860465E-05,0,163408,5,29,0,0,0,2,0,17,2014,-2,1,73,2,1.2,0,5,7,0,6,0,0,2.6,240258,0,0,0,2,1936,4086,-1,0,407,Brighton,Watford,Leicester,Stoke,West Brom,4,3.3,3,3.3,3.5,78.8
Fikayo,Tomori,DEF,CHE,4500000,0,0,0,0,0,0,808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,427,0,0,0,0,0,1,0,0,0,Southampton,Burnley,Swansea,Liverpool,Huddersfield,0,0,0,0,0,0
Cenk,Tosun,FWD,EVE,6900000,2,40,1.21212121212121,1.75669740887132E-07,5.79710144927536E-06,0,135254,0,10,0,0,0,4,0,5.8,9117,-6,0,40,6,0.8,0,5.7,8,0,2,0,0,2.5,277169,0,0,0,2,589,4236,0,0,136,Swansea,Newcastle,Huddersfield,Southampton,West Ham,0.6,0.8,0.6,0.9,0.6,52
Andros,Townsend,MID,CRY,5600000,5,105,3.4,6.07142857142857E-07,1.875E-05,0,188167,3,45,0,0,0,2,0,18.8,1343,-4,0,105,4,0.8,0,4.3,7,0,6,0,8,1.4,132790,0,0,0,0,2684,1647,0,0,495,Brighton,Watford,Leicester,Stoke,West Brom,3.5,2.7,3.4,2.9,4,194.1
Kieran,Trippier,DEF,TOT,5200000,0,92,4.6,8.84615384615385E-07,1.76923076923077E-05,0,858951,1,17,0,0,0,0,0,17.7,4041,-3,0,92,3,0.2,0,1,15,0,7,0,6,4.6,899872,0,0,0,4,1560,3242,0,0,440,Man City,Brighton,Watford,West Brom,Newcastle,10.3,0,6.6,9.9,5.3,90.5
Nathan,Trott,GLK,WHU,4000000,0,0,0,0,0,0,3986,0,0,0,0,0,0,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0.2,11861,0,0,0,0,0,91,0,0,0,Stoke,Arsenal,Man City,Leicester,Man Utd,0,0,0,0,0,0
Axel,Tuanzebe,DEF,MUN,3900000,0,1,1,2.56410256410256E-07,2.56410256410256E-07,0,134997,0,0,0,0,0,0,0,0.3,300,-1,0,1,1,0,0,0,0,0,0,0,0,1.2,110897,0,0,0,0,1,26,0,0,3,West Brom,Bournemouth,Arsenal,Brighton,West Ham,0,0,0,0,0,0
Rayhaan,Tulloch,FWD,WBA,4500000,0,0,0,0,0,0,40059,0,0,0,0,0,0,0,0,604,0,0,0,0,0,0,0,0,0,0,0,0,0.6,76292,0,0,0,0,0,793,0,0,0,Man Utd,Liverpool,Newcastle,Tottenham,Crystal Palace,0,0,0,0,0,0
Josh,Tymon,DEF,STK,4400000,0,0,0,0,0,0,1391,0,9,0,0,0,0,0,0,3,-1,0,0,1,0,0,0,0,0,0,0,0,0,733,0,0,0,0,162,0,0,0,18,West Ham,Burnley,Liverpool,Crystal Palace,Swansea,0,0,0,0,0,2.5
Leonardo,Ulloa,FWD,BHA,4800000,1,9,0.28125,5.859375E-08,1.875E-06,0,34528,0,1,0,0,0,0,0,1.9,194,-2,0,9,2,0.1,0,0.5,0,0,0,0,0,0.3,34667,0,0,0,0,105,162,0,0,29,Crystal Palace,Tottenham,Burnley,Man Utd,Man City,0.2,0,0.1,0.2,0.1,10.4
Fredrik,Ulvestad,MID,BUR,4400000,0,0,0,0,0,0,288,0,0,0,0,0,0,0,0,1,-1,0,0,1,0,0,0,0,0,0,0,0,0,320,0,0,0,0,0,1,0,0,0,Leicester,Chelsea,Stoke,Brighton,Arsenal,0,0,0,0,0,0
Antonio,Valencia,DEF,MUN,6900000,1,136,4.9,7.10144927536232E-07,1.97101449275362E-05,0,1197981,7,20,0,0,0,3,0,19.7,3423,4,0,136,-4,0.6,0,4,13,0,15,0,1,11.7,1167562,0,0,0,2,2471,12786,0,0,608,West Brom,Bournemouth,Arsenal,Brighton,West Ham,11,0,7.3,10.5,7.3,114.6
Enner,Valencia,FWD,WHU,5000000,0,0,0,0,0,0,2503,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,832,0,0,0,0,0,2,0,0,0,Stoke,Arsenal,Man City,Leicester,Man Utd,0,0,0,0,0,0
Patrick,van Aanholt,DEF,CRY,5100000,1,49,2.1,4.11764705882353E-07,9.6078431372549E-06,0,184796,6,35,0,0,0,2,0,9.6,1748,-4,0,49,4,0.6,0,3,2,0,3,0,0,1.7,88025,0,0,0,1,1741,1395,0,0,297,Brighton,Watford,Leicester,Stoke,West Brom,2.2,1.8,1.5,1.7,1.9,81.8
Mike,van der Hoorn,DEF,SWA,4400000,1,71,2.21875,5.04261363636364E-07,1.61363636363636E-05,0,43230,2,18,0,0,0,1,0,16.1,4126,-1,0,71,1,0.2,0,1,4,0,8,0,0,1.2,103579,0,0,0,1,1603,101,0,0,351,Everton,Man City,Chelsea,Bournemouth,Southampton,0,1.4,2.2,3.4,2.3,56.6
Virgil,van Dijk,DEF,LIV,5700000,6,58,2.8,4.91228070175439E-07,1.01754385964912E-05,0,355358,0,25,0,0,0,0,0,10.2,5382,2,0,58,-2,0.8,0,4.7,5,0,5,0,0,7.2,625930,0,0,0,1,1803,6615,0,0,372,Bournemouth,West Brom,Stoke,Chelsea,Brighton,2.5,2,3.3,2.4,3.5,81.3
Rajiv,van La Parra,MID,HUD,4700000,2,68,2.3,4.8936170212766E-07,1.4468085106383E-05,0,47189,2,35,0,0,0,3,0,14.5,1959,-3,0,68,3,0.4,0,1.7,3,0,5,0,0,0.7,76996,0,0,0,1,1921,86,0,1,230,Watford,Everton,Man City,Chelsea,Arsenal,2,0,2.6,2.4,2.3,107.1
Jamie,Vardy,FWD,LEI,8900000,8,149,4.8,5.39325842696629E-07,1.67415730337079E-05,0,2225093,3,42,0,0,0,16,0,16.7,8930,4,0,149,-4,0.8,1,7,22,0,7,0,2,24.5,3085672,0,0,0,2,2708,52799,0,0,553,Burnley,Southampton,Crystal Palace,West Ham,Arsenal,11.6,0,5.6,12.7,4.5,200.4
Jan,Vertonghen,DEF,TOT,6000000,2,114,3.7,6.16666666666667E-07,1.9E-05,0,640362,4,27,0,0,0,0,0,19,2966,0,0,114,0,0.3,0,2,10,0,13,0,1,8.8,651908,0,0,0,0,2759,7864,0,0,664,Man City,Brighton,Watford,West Brom,Newcastle,7.5,0,5,7.1,3.9,102.9
Nikola,Vlasic,MID,EVE,5300000,0,13,0.393939393939394,7.43281875357347E-08,2.45283018867925E-06,0,2564,0,11,0,0,0,0,0,2.5,7,-2,0,13,2,0,0,0,0,0,0,0,0,0,2671,0,0,0,0,438,8,0,0,63,Swansea,Newcastle,Huddersfield,Southampton,West Ham,0.2,0.2,0.2,0.2,0.2,26.5
Sam,Vokes,FWD,BUR,5700000,6,56,1.75,3.07017543859649E-07,9.82456140350877E-06,0,455188,3,10,0,0,0,4,0,9.8,266,-3,0,56,3,0.6,0,3.5,7,0,2,0,2,2,340197,0,0,0,1,817,1315,0,0,155,Leicester,Chelsea,Stoke,Brighton,Arsenal,2.4,1.4,1.6,0.9,1.5,63.6
Michel,Vorm,GLK,TOT,4800000,0,3,0.09375,1.953125E-08,6.25E-07,0,9630,0,1,0,4,0,0,0,0.6,11,-2,0,3,2,0,0,0,0,0,0,0,0,0.1,7820,0,0,0,0,90,7,0,0,17,Man City,Brighton,Watford,West Brom,Newcastle,0,0,0,0,0,1.9
Molla,Wague,DEF,WAT,4500000,0,19,3.2,7.11111111111111E-07,4.22222222222222E-06,0,4492,0,8,0,0,0,1,0,4.2,4,0,0,19,0,0,0,0,0,0,1,0,0,0,5015,0,0,0,0,438,1,0,0,82,Huddersfield,Crystal Palace,Tottenham,Newcastle,Man Utd,0,0,0,0,0,14.5
Theo,Walcott,MID,EVE,6900000,3,45,1.36363636363636,1.97628458498024E-07,6.52173913043478E-06,0,553487,2,14,0,0,0,2,0,6.5,7763,-6,0,45,6,0.5,0,3.3,3,0,2,0,2,3.2,586750,0,0,0,1,915,745,0,0,176,Swansea,Newcastle,Huddersfield,Southampton,West Ham,0.7,0.9,0.7,0.8,0.7,75.7
Kyle,Walker,DEF,MCI,6600000,0,126,4.3,6.51515151515152E-07,1.90909090909091E-05,0,1179848,2,20,0,0,0,0,0,19.1,7652,1,0,126,-1,0.4,0,2.7,6,0,14,0,6,12.9,746609,1,0,0,3,2544,1310,0,1,638,Tottenham,Swansea,West Ham,Huddersfield,Brighton,4.7,5.1,5.3,11.5,5.1,103.7
Kyle,Walker-Peters,DEF,TOT,4000000,0,7,0.21875,5.46875E-08,1.75E-06,0,138424,0,0,0,0,0,0,0,1.8,324,-5,0,7,5,0,0,0,0,0,1,0,0,0.9,121617,0,0,0,0,98,176,0,0,33,Man City,Brighton,Watford,West Brom,Newcastle,0.2,0,0.1,0.2,0.1,4.4
Jonathan,Walters,MID,BUR,5100000,0,3,1,1.96078431372549E-07,5.88235294117647E-07,0,30851,0,2,0,0,0,0,0,0.6,7,-4,0,3,4,0,0,0,0,0,0,0,0,0.1,1669,0,0,0,0,36,2,0,0,3,Leicester,Chelsea,Stoke,Brighton,Arsenal,0,0,0,0,0,1.1
Aaron,Wan-Bissaka,MID,CRY,4500000,2,12,0.363636363636364,8.08080808080808E-08,2.66666666666667E-06,0,360,1,10,0,0,0,0,0,2.7,31,0,0,12,0,0.4,0,2,0,0,1,0,0,0,897,0,0,0,0,537,54,0,0,91,Brighton,Watford,Leicester,Stoke,West Brom,0.2,0.2,0.2,0.2,0.2,21.9
Victor,Wanyama,MID,TOT,4800000,2,24,0.75,1.5625E-07,5E-06,0,44216,0,5,0,0,0,1,0,5,81,-2,0,24,2,0.3,0,1.5,1,0,1,0,0,0.4,10151,0,0,0,0,453,95,0,0,112,Man City,Brighton,Watford,West Brom,Newcastle,0.8,0,0.4,0.8,0.4,23.9
Danny,Ward,GLK,LIV,4400000,0,0,0,0,0,0,1080,0,0,0,0,0,0,0,0,8,-1,0,0,1,0,0,0,0,0,0,0,0,0,959,0,0,0,0,0,7,0,0,0,Bournemouth,West Brom,Stoke,Chelsea,Brighton,0,0,0,0,0,0
Joel,Ward,DEF,CRY,4700000,0,28,1.9,4.04255319148936E-07,5.95744680851064E-06,0,31933,3,23,0,0,0,0,0,6,21,-3,0,28,3,0,0,0,0,0,2,0,1,0.2,10471,1,0,0,0,1304,3,0,0,224,Brighton,Watford,Leicester,Stoke,West Brom,0,0,0,0,0,49.9
Stephen,Ward,DEF,BUR,4700000,2,90,4.1,8.72340425531915E-07,1.91489361702128E-05,0,1459308,1,16,0,0,0,1,0,19.1,2222,2,0,90,-2,0.4,0,2,9,0,8,0,1,7.8,1628385,0,0,0,1,1920,14834,0,0,401,Leicester,Chelsea,Stoke,Brighton,Arsenal,9.3,4.8,5.5,3.8,4.2,66.8
James,Ward-Prowse,MID,SOU,5000000,2,77,2.40625,4.8125E-07,1.54E-05,0,253853,1,24,0,0,0,3,0,15.4,2264,-5,0,77,5,0.2,0,1,8,0,2,0,4,2,233701,0,0,0,1,1524,971,0,0,338,Chelsea,Leicester,Bournemouth,Everton,Swansea,3.5,0,2.1,3.6,1.2,115.2
Ben,Watson,MID,WAT,4300000,0,12,1.5,3.48837209302326E-07,2.7906976744186E-06,0,16886,1,12,0,0,0,0,0,2.8,14,-2,0,12,2,0,0,0,0,0,0,0,0,0.1,15056,0,0,0,0,455,1,0,0,61,Huddersfield,Crystal Palace,Tottenham,Newcastle,Man Utd,0,0,0,0,0,13.1
Danny,Welbeck,FWD,ARS,7300000,16,63,2.9,3.97260273972603E-07,8.63013698630137E-06,0,203449,1,17,0,0,0,5,0,8.6,429,-2,0,63,2,1.2,0,9,6,0,4,0,2,0.9,169131,0,0,0,2,984,4081,0,0,227,Newcastle,West Ham,Man Utd,Burnley,Leicester,2,3.5,1.5,5.2,2,80.7
Nahki,Wells,FWD,BUR,4900000,0,6,0.1875,3.8265306122449E-08,1.22448979591837E-06,0,5758,0,2,0,0,0,0,0,1.2,45,-1,0,6,1,0,0,0,0,0,0,0,0,0.1,4576,0,0,0,0,32,51,0,0,11,Leicester,Chelsea,Stoke,Brighton,Arsenal,0.2,0.1,0.1,0.1,0.1,4
Ashley,Westwood,MID,BUR,4300000,2,18,0.5625,1.30813953488372E-07,4.18604651162791E-06,0,9139,2,6,0,0,0,0,0,4.2,67,-2,0,18,2,0.5,0,2,0,0,1,0,0,0.1,8776,0,0,0,0,575,350,0,0,97,Leicester,Chelsea,Stoke,Brighton,Arsenal,0.6,0.3,0.3,0.3,0.3,21
Glenn,Whelan,MID,STK,4500000,0,0,0,0,0,0,856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139,0,0,0,0,0,0,0,0,0,West Ham,Burnley,Liverpool,Crystal Palace,Swansea,0,0,0,0,0,0
Dean,Whitehead,MID,HUD,4200000,0,3,0.0909090909090909,2.16450216450216E-08,7.14285714285714E-07,0,8346,0,3,0,0,0,0,0,0.7,84,-3,0,3,3,0,0,0,0,0,0,0,0,0.1,7205,0,0,0,0,65,208,0,0,13,Watford,Everton,Man City,Chelsea,Arsenal,0,0,0,0,0,0.7
Alfie,Whiteman,GLK,TOT,4000000,0,0,0,0,0,0,3828,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0.1,6401,0,0,0,0,0,20,0,0,0,Man City,Brighton,Watford,West Brom,Newcastle,0,0,0,0,0,0
Connor,Wickham,FWD,CRY,5400000,0,0,0,0,0,0,2119,0,0,0,0,0,0,0,0,11,-1,0,0,1,0,0,0,0,0,0,0,0,0,1075,0,0,0,0,0,9,0,0,0,Brighton,Watford,Leicester,Stoke,West Brom,0,0,0,0,0,0
Georginio,Wijnaldum,MID,LIV,6600000,3,68,2.4,3.63636363636364E-07,1.03030303030303E-05,0,271559,1,20,0,0,0,1,0,10.3,134,-4,0,68,4,0.4,0,2.7,0,0,12,0,1,2.1,54997,0,0,0,0,1931,121,0,0,312,Bournemouth,West Brom,Stoke,Chelsea,Brighton,2.2,1.7,2.1,1.3,2.2,84.6
Ashley,Williams,DEF,EVE,5200000,0,56,2.3,4.42307692307692E-07,1.07692307692308E-05,0,292407,3,31,0,0,0,1,0,10.8,237,-3,0,56,3,0,0,0,3,0,5,0,0,2.1,140845,0,0,0,1,1830,100,0,1,332,Swansea,Newcastle,Huddersfield,Southampton,West Ham,1.4,2,1.4,2.3,1.8,68.9
Danny,Williams,MID,HUD,4800000,0,28,1.4,2.91666666666667E-07,5.83333333333333E-06,0,3986,2,22,0,0,0,0,0,5.8,7,-2,0,28,2,0,0,0,0,0,0,0,0,0,1332,0,0,0,0,1115,1,0,0,134,Watford,Everton,Man City,Chelsea,Arsenal,0,0,0,0,0,27
,Willian,MID,CHE,7200000,2,121,3.78125,5.25173611111111E-07,1.68055555555556E-05,0,1565179,0,16,0,0,0,6,0,16.8,11282,2,0,121,-2,0.3,0,2,13,0,9,0,7,16.6,1577640,0,0,0,3,1668,32003,0,0,472,Southampton,Burnley,Swansea,Liverpool,Huddersfield,6.9,0,3.4,8.1,3.4,202.5
Joseph,Willock,MID,ARS,4500000,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,95,0,0,0,0,0,22,0,0,0,Newcastle,West Ham,Man Utd,Burnley,Leicester,0,0,0,0,0,0
Jack,Wilshere,MID,ARS,5100000,0,40,1.25,2.45098039215686E-07,7.84313725490196E-06,0,118871,6,16,0,0,0,1,0,7.8,974,-4,0,40,4,0.3,0,1.5,2,0,3,0,2,0.7,148547,0,0,0,0,1114,429,0,0,213,Newcastle,West Ham,Man Utd,Burnley,Leicester,0.6,0.9,0.6,1.4,0.6,65.6
Callum,Wilson,FWD,BOU,5800000,2,87,3.8,6.55172413793103E-07,1.5E-05,0,861461,0,28,0,0,0,7,0,15,14093,-2,0,87,2,0.3,0,2,10,0,5,0,2,7.2,1257677,0,0,0,3,1687,1724,0,0,266,Liverpool,Man Utd,Southampton,Swansea,Burnley,7.4,0,4.3,4.3,3.7,122.8
Kane,Wilson,DEF,WBA,4000000,0,0,0,0,0,0,20087,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0.2,15349,0,0,0,0,0,1,0,0,0,Man Utd,Liverpool,Newcastle,Tottenham,Crystal Palace,0,0,0,0,0,0
Kevin,Wimmer,DEF,STK,4000000,0,19,0.575757575757576,1.43939393939394E-07,4.75E-06,0,57455,5,32,0,0,0,0,0,4.8,136,-5,0,19,5,0,0,0,1,0,1,0,0,0.3,55056,0,0,0,0,1321,230,0,0,196,West Ham,Burnley,Liverpool,Crystal Palace,Swansea,0.3,0.3,0.3,0.4,0.3,36.5
Harry,Winks,MID,TOT,4800000,0,31,1.9,3.95833333333333E-07,6.45833333333333E-06,0,30367,0,9,0,0,0,0,0,6.5,41,-2,0,31,2,0,0,0,0,0,4,0,1,0.1,28237,0,0,0,0,768,2,0,0,167,Man City,Brighton,Watford,West Brom,Newcastle,0,0,0,0,0,33.1
Chris,Wood,FWD,BUR,6300000,2,80,4.2,6.66666666666667E-07,1.26984126984127E-05,0,309625,1,7,0,0,0,8,0,12.7,3200,-2,0,80,2,0.9,0,5.5,14,0,8,0,1,2.5,418313,0,0,0,1,1261,11351,0,0,245,Leicester,Chelsea,Stoke,Brighton,Arsenal,9.2,5.1,5.5,3.5,5.3,105.7
Ben,Woodburn,MID,LIV,4200000,0,0,0,0,0,0,33647,0,0,0,0,0,0,0,0,194,-3,0,0,3,0,0,0,0,0,0,0,0,0.3,35089,0,0,0,0,0,275,0,0,0,Bournemouth,West Brom,Stoke,Chelsea,Brighton,0,0,0,0,0,0
Freddie,Woodman,GLK,NEW,4000000,0,0,0,0,0,0,9805,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0.2,15130,0,0,0,0,0,2,0,0,0,Arsenal,Everton,West Brom,Watford,Tottenham,0,0,0,0,0,0
Granit,Xhaka,MID,ARS,5200000,2,91,2.8,5.38461538461538E-07,1.75E-05,0,1077344,7,42,0,0,0,1,0,17.5,2245,-3,0,91,3,0.3,0,1.5,2,0,10,0,6,6.8,945675,0,0,0,1,2719,1014,0,0,497,Newcastle,West Ham,Man Utd,Burnley,Leicester,1.7,3.1,1.4,4.4,1.7,161.8
Claudio,Yacob,MID,WBA,4300000,0,22,0.666666666666667,1.55038759689922E-07,5.11627906976744E-06,0,31716,5,17,0,0,0,0,0,5.1,55,-2,0,22,2,0.2,0,1,0,0,3,0,0,0.2,23421,0,0,0,0,897,29,0,0,121,Man Utd,Liverpool,Newcastle,Tottenham,Crystal Palace,0.3,0.3,0.3,0.3,0.3,23.2
,Yaya Toure,MID,MCI,6000000,0,8,0.25,4.16666666666667E-08,1.33333333333333E-06,0,80218,1,1,0,0,0,0,0,1.3,45,-5,0,8,5,0,0,0,0,0,0,0,1,0.8,11572,0,0,0,0,97,35,0,0,46,Tottenham,Swansea,West Ham,Huddersfield,Brighton,0.1,0.1,0.1,0.2,0.1,9.4
DeAndre,Yedlin,DEF,NEW,4400000,2,71,2.5,5.68181818181818E-07,1.61363636363636E-05,0,64017,4,33,0,0,0,0,0,16.1,841,-1,0,71,1,1.3,0,5.5,5,0,6,0,1,0.9,95452,1,0,0,2,2369,1877,0,0,389,Arsenal,Everton,West Brom,Watford,Tottenham,2.8,1.3,2.5,4.1,2.6,72.2
Maya,Yoshida,DEF,SOU,4600000,1,67,2.09375,4.55163043478261E-07,1.45652173913043E-05,0,481897,1,26,0,0,0,2,0,14.6,296,-4,0,67,4,0.1,0,0.5,6,0,5,0,1,1.6,469666,0,0,0,0,1605,544,0,0,345,Chelsea,Leicester,Bournemouth,Everton,Swansea,3.2,0,1.5,2.5,1.5,73.6
Ashley,Young,MID,MUN,4800000,2,88,3.5,7.29166666666667E-07,1.83333333333333E-05,0,545035,6,23,0,0,0,2,0,18.3,1317,-2,0,88,2,0.5,0,2.5,11,0,9,0,5,1.9,617787,0,0,0,1,2130,7115,0,0,426,West Brom,Bournemouth,Arsenal,Brighton,West Ham,7.3,0,4.3,4.8,3.9,114.4
Pablo,Zabaleta,DEF,WHU,4900000,2,74,2.4,4.89795918367347E-07,1.51020408163265E-05,0,219307,8,52,0,0,0,0,0,15.1,544,-1,0,74,1,0.8,0,4,6,0,8,0,0,1.9,138843,0,0,0,0,2749,765,0,0,480,Stoke,Arsenal,Man City,Leicester,Man Utd,2.7,1.4,2,3.8,2.1,82.3
